well_id,wellbore_id,field_name,sector,platform,slot,well_name,elevation_m,ground_elevation_m,elev_ref,sea_bed_m,sea_bed_ref,current_status,original_status,previous_status,status_date,spud_date,operator,local_location,projection,surface_x,surface_y,latitude,longitude,drillers_td_m,drillers_tvs_m,logger_tvd_m,hole_direction,formation_at_td,target_formation,bottom_x,bottom_y,rig_name,contractor,bore_type,well_objective,surface_lat,surface_lon,bottom_lat,bottom_lon
W-0997,WB-0997,Shams,Offshore-East,PAD-9,4,Shams-04,57.9,5.1,KB,54.9,MSL,Shut-in,Drilling,Completed,2008-08-23,1999-03-30,Saudi Aramco,Block 11/13,EPSG:32641,11938.1,66703.69,27.503881,49.258186,3978,3240,2686,Deviated,Khuff,Khuff,10934.21,67983.81,Noble-3,ADES,Development,Oil Producer,27.497437,49.262044,27.492979,49.259628
W-0998,WB-0998,Shams,Offshore-South,PLAT-38,41,Shams-41,39.8,16.7,GL,82.3,MSL,Producing,Completed,Suspended,2024-01-22,2023-03-09,TotalEnergies,Block 53/12,EPSG:32641,32784.28,91157.69,22.820912,50.478303,3806,2892,3385,Horizontal,Shuaiba,Nahr Umr,34217.42,91753.66,ADIPEC-1,ADES,Development,Gas Producer,22.811937,50.485655,22.811287,50.484751
W-0999,WB-0999,Bravo,Offshore-South,FPSO-82,18,Bravo-18,36.3,11.7,DF,18.9,MSL,Abandoned,Drilling,Abandoned,2007-02-03,2006-11-07,Chevron,Block 37/26,EPSG:32639,81574.54,34562.02,27.701424,50.320364,3225,2578,2810,Vertical,Nahr Umr,Arab-C,80398.31,33833.55,Ensco-105,Nabors,Appraisal,Gas Producer,27.705083,50.317693,27.696892,50.328503
W-1000,WB-1000,Shams,Offshore-North,JKT-3,36,Shams-36,39.6,11.2,KB,115.8,MSL,Drilling,Drilling,Drilling,2023-06-29,2015-01-27,TotalEnergies,Block 50/4,EPSG:32639,59731.24,62150.73,24.676035,54.971312,1344,1180,999,Horizontal,Arab-D,Mishrif,61027.07,62342.98,Noble-1,ADES,Development,Appraisal,24.671057,54.962176,24.68815,54.956782
W-1001,WB-1001,Iris,Onshore,FPSO-26,13,Iris-13,43.5,-1.5,DF,0.0,,Suspended,Planned,Shut-in,2024-06-13,2021-10-17,BP,Block 92/11,EPSG:32639,39363.55,3879.95,23.110798,53.381624,4911,3869,3431,Deviated,Thamama,Arab-D,40604.28,3979.04,Ensco-107,Borr Drilling,Exploration,Gas Injector,23.110791,53.39111,23.10626,53.394142
W-1002,WB-1002,Alpha,Offshore-North,FPSO-87,7,Alpha-07,16.5,10.9,KB,39.4,MSL,Abandoned,Planned,Producing,2025-03-06,2018-05-13,Saudi Aramco,Block 29/28,EPSG:32639,47343.57,18677.25,25.251406,54.373451,4395,3112,3034,Horizontal,Mauddud,Arab-C,47419.65,17590.95,Ensco-107,ADES,Development,Appraisal,25.256341,54.363794,25.239592,54.380593
W-1003,WB-1003,Lulu,Offshore-East,PLAT-25,14,Lulu-14,39.2,17.8,DF,108.8,MSL,Suspended,Completed,Completed,2008-06-15,2007-07-27,PDO Oman,Block 34/4,EPSG:32641,85454.74,83124.58,27.237675,50.003743,3238,2308,2606,Vertical,Mauddud,Khuff,86129.47,83398.31,Noble-5,Nabors,Appraisal,Water Injector,27.238928,50.012696,27.220275,50.019306
W-1004,WB-1004,Pearl,Onshore,PLAT-56,18,Pearl-18,47.7,14.7,DF,0.0,,Shut-in,Planned,Abandoned,1999-11-30,1999-04-08,PDO Oman,Block 14/26,EPSG:32640,34000.44,76676.84,26.393349,52.998993,3863,3774,2880,Horizontal,Arab-D,Arab-C,33808.58,76121.2,Ensco-107,KCA Deutag,Appraisal,Appraisal,26.385015,52.996367,26.376529,52.996966
W-1005,WB-1005,Falcon,Offshore-North,PLAT-2,11,Falcon-11,26.6,11.4,GL,94.2,MSL,Completed,Drilling,Testing,2001-01-15,1999-12-15,ENI,Block 24/7,EPSG:32641,86964.97,35064.27,26.839367,52.573968,5087,4953,3958,Vertical,Mishrif,Yamama,87355.07,33721.32,Ensco-106,Valaris,Development,Appraisal,26.833079,52.56417,26.849769,52.589724
W-1006,WB-1006,Khuff,Offshore-East,PAD-30,28,Khuff-28,35.7,6.7,KB,111.3,MSL,Producing,Completed,Shut-in,2022-09-11,2012-10-31,ENI,Block 23/35,EPSG:32641,8813.44,37681.06,25.9527,54.662643,4978,4460,3634,Deviated,Thamama,Khuff,8335.17,39027.03,Ensco-103,Valaris,Development,Gas Injector,25.947087,54.666426,25.950492,54.677274
W-1007,WB-1007,Alpha,Offshore-East,PAD-52,44,Alpha-44,12.1,1.3,KB,118.1,MSL,Producing,Drilling,Drilling,2022-07-16,2017-05-26,Shell,Block 64/16,EPSG:32640,77679.84,53355.44,26.153659,55.248696,3661,3263,3442,Horizontal,Arab-C,Khuff,77083.32,53779.91,Ensco-104,Nabors,Exploration,Gas Injector,26.148816,55.258307,26.162706,55.246232
W-1008,WB-1008,Qamar,Offshore-North,PLAT-85,11,Qamar-11,48.0,17.7,KB,72.5,MSL,Suspended,Completed,Suspended,2003-07-19,2000-12-24,QatarEnergy,Block 12/26,EPSG:32641,84754.76,24.1,27.095174,48.097254,3439,3051,3225,Horizontal,Mauddud,Khuff,84989.45,1154.86,Ensco-103,Borr Drilling,Appraisal,Oil Producer,27.096482,48.106567,27.102465,48.0925
W-1009,WB-1009,Iris,Offshore-East,FPSO-94,5,Iris-05,32.8,15.2,GL,94.0,MSL,Completed,Planned,Producing,2007-11-25,2000-07-17,QatarEnergy,Block 42/26,EPSG:32640,18181.77,24124.43,23.498008,53.392159,4912,3484,4636,Horizontal,Khuff,Yamama,18176.16,24652.6,Shelf-4,Borr Drilling,Development,Water Injector,23.498087,53.385378,23.483422,53.409471
W-1010,WB-1010,Hail,Offshore-East,JKT-70,2,Hail-02,48.5,1.2,KB,117.7,MSL,Suspended,Planned,Testing,2001-02-19,1999-08-30,ADNOC,Block 78/15,EPSG:32641,43034.65,20823.18,24.93655,48.414686,4113,3545,3178,Horizontal,Thamama,Mishrif,43273.26,20394.13,Shelf-2,Shelf Drilling,Development,Gas Producer,24.930613,48.408311,24.922266,48.423293
W-1011,WB-1011,Jade,Offshore-West,JKT-95,40,Jade-40,38.4,6.5,GL,58.8,MSL,Drilling,Completed,Producing,2001-12-27,1995-09-23,Saudi Aramco,Block 37/23,EPSG:32640,16549.98,25048.29,23.327257,52.390869,2628,1918,2458,Horizontal,Yamama,Yamama,15909.96,25086.35,Ensco-107,Nabors,Exploration,Gas Injector,23.318608,52.39218,23.337471,52.407999
W-1012,WB-1012,Charlie,Offshore-South,FPSO-31,35,Charlie-35,24.8,12.4,DF,98.4,MSL,Shut-in,Drilling,Abandoned,2017-03-18,2012-02-20,ENI,Block 99/12,EPSG:32639,70660.41,80590.58,27.926008,50.301062,4722,3744,3764,Horizontal,Nahr Umr,Mishrif,70261.28,81117.82,Ensco-105,Nabors,Exploration,Appraisal,27.919437,50.303808,27.934859,50.312941
W-1013,WB-1013,Charlie,Offshore-East,PAD-79,35,Charlie-35,43.4,13.9,DF,52.1,MSL,Testing,Completed,Shut-in,2009-10-30,2005-06-19,Chevron,Block 74/28,EPSG:32641,53534.78,27967.39,27.664356,50.454213,4994,3828,3261,Deviated,Arab-C,Arab-C,52286.47,29348.15,Ensco-103,Borr Drilling,Development,Gas Producer,27.674044,50.459001,27.659477,50.458585
W-1014,WB-1014,Oryx,Onshore,JKT-88,34,Oryx-34,33.6,-0.7,KB,0.0,,Drilling,Completed,Shut-in,2024-06-16,2019-12-08,Kuwait Oil Company,Block 48/4,EPSG:32641,63532.33,19152.13,22.236561,50.823668,3634,3595,3246,Deviated,Khuff,Mauddud,62189.16,18413.14,Ensco-105,ADES,Development,Appraisal,22.235932,50.817289,22.219658,50.808302
W-1015,WB-1015,Khuff,Offshore-East,PLAT-4,44,Khuff-44,51.5,-2.4,KB,70.3,MSL,Shut-in,Drilling,Completed,1998-12-01,1996-12-24,BP,Block 48/18,EPSG:32640,19648.7,50426.35,26.233451,52.97034,1629,1482,1099,Vertical,Yamama,Thamama,18909.07,51551.28,Ensco-107,Borr Drilling,Appraisal,Gas Producer,26.240798,52.97952,26.213935,52.961999
W-1016,WB-1016,Eagle,Offshore-South,JKT-24,41,Eagle-41,15.0,-0.1,KB,33.6,MSL,Completed,Planned,Drilling,2012-09-17,2005-07-20,Chevron,Block 35/26,EPSG:32639,21174.59,86564.5,27.55149,50.6724,1617,1374,1431,Vertical,Yamama,Arab-D,19897.33,87836.73,Ensco-103,ADES,Exploration,Water Injector,27.558465,50.675175,27.543016,50.691154
W-1017,WB-1017,Charlie,Offshore-South,FPSO-69,22,Charlie-22,12.7,14.0,GL,69.2,MSL,Suspended,Drilling,Shut-in,2028-07-07,2018-01-03,Shell,Block 22/11,EPSG:32640,4149.73,24134.97,23.083452,53.861592,5450,3962,4796,Horizontal,Shuaiba,Shuaiba,2961.05,24646.22,Ensco-103,Borr Drilling,Development,Water Injector,23.083682,53.868533,23.063821,53.854369
W-1018,WB-1018,Delta,Offshore-North,PLAT-72,46,Delta-46,22.9,3.9,DF,58.7,MSL,Drilling,Drilling,Producing,2017-09-05,2013-06-26,TotalEnergies,Block 67/17,EPSG:32640,32206.75,7853.62,25.407671,51.236219,4936,3492,3223,Horizontal,Mauddud,Khuff,33145.54,9147.42,Shelf-5,Shelf Drilling,Appraisal,Water Injector,25.411805,51.23702,25.396874,51.219949
W-1019,WB-1019,Iris,Offshore-North,PLAT-25,20,Iris-20,24.6,-1.4,GL,75.6,MSL,Completed,Planned,Drilling,2019-03-20,2012-03-04,Chevron,Block 10/8,EPSG:32640,55974.47,35640.47,27.49293,48.546826,2891,2177,2487,Horizontal,Nahr Umr,Arab-C,54591.09,35334.11,Noble-2,Valaris,Development,Water Injector,27.486785,48.545112,27.48971,48.555128
W-1020,WB-1020,Rimal,Offshore-North,JKT-5,6,Rimal-06,49.3,13.8,DF,86.2,MSL,Producing,Drilling,Suspended,2003-04-05,2000-11-06,BP,Block 38/30,EPSG:32639,85793.49,74765.18,22.203676,54.270079,3845,3387,3718,Deviated,Mauddud,Shuaiba,86270.32,76124.23,Noble-4,Valaris,Development,Gas Producer,22.207444,54.279623,22.188533,54.279439
W-1021,WB-1021,Lulu,Offshore-West,FPSO-54,31,Lulu-31,54.3,-2.3,GL,31.9,MSL,Shut-in,Completed,Producing,2033-01-16,2023-07-04,Shell,Block 58/21,EPSG:32639,66692.74,55069.05,26.184522,50.286067,2161,1821,2081,Vertical,Mishrif,Arab-C,66010.41,55677.4,Borr-Prospector,Nabors,Development,Oil Producer,26.17997,50.287709,26.168693,50.277485
W-1022,WB-1022,Jade,Onshore,PLAT-46,12,Jade-12,39.1,-2.4,DF,0.0,,Producing,Completed,Completed,2007-04-10,2002-12-04,Chevron,Block 68/31,EPSG:32641,43539.63,81679.34,23.784094,51.462135,2267,2191,1980,Vertical,Arab-C,Nahr Umr,44654.27,80305.36,Noble-1,Shelf Drilling,Appraisal,Gas Producer,23.790735,51.469472,23.799951,51.454042
W-1023,WB-1023,Hail,Offshore-West,JKT-52,11,Hail-11,18.4,12.6,KB,89.0,MSL,Testing,Drilling,Completed,2021-01-05,2010-06-22,Shell,Block 54/4,EPSG:32640,95312.01,95959.21,27.546377,53.483551,5847,5053,4918,Horizontal,Yamama,Thamama,95266.99,97179.83,Ensco-107,Borr Drilling,Appraisal,Water Injector,27.538051,53.492617,27.549796,53.482307
W-1024,WB-1024,Jade,Offshore-North,FPSO-64,46,Jade-46,43.1,2.5,DF,51.9,MSL,Drilling,Drilling,Drilling,2023-04-16,2017-07-07,PDO Oman,Block 70/22,EPSG:32641,71924.52,79266.25,27.826349,50.659649,3717,3595,3207,Horizontal,Thamama,Mauddud,71341.25,79219.67,Ensco-103,Nabors,Development,Appraisal,27.831812,50.663156,27.843727,50.640521
W-1025,WB-1025,Jade,Offshore-North,FPSO-39,40,Jade-40,34.9,-1.8,KB,0.9,MSL,Drilling,Planned,Testing,2018-03-21,2007-04-25,Shell,Block 43/2,EPSG:32639,93016.52,60380.31,27.665599,48.452685,6267,5823,6073,Vertical,Khuff,Khuff,93069.44,60261.29,Noble-5,Nabors,Appraisal,Water Injector,27.657598,48.453664,27.659432,48.464258
W-1026,WB-1026,Hail,Offshore-West,FPSO-10,16,Hail-16,11.8,12.0,KB,5.3,MSL,Suspended,Planned,Testing,2020-09-16,2013-06-13,BP,Block 9/14,EPSG:32639,52758.8,49334.16,24.845285,50.991368,3422,3078,2285,Deviated,Mauddud,Nahr Umr,52404.67,49533.56,Noble-2,Borr Drilling,Exploration,Gas Injector,24.852909,50.981438,24.852371,50.984052
W-1027,WB-1027,Qamar,Offshore-North,PLAT-37,20,Qamar-20,42.9,3.9,DF,111.1,MSL,Completed,Completed,Completed,2026-02-02,2016-06-28,Shell,Block 50/32,EPSG:32639,25890.43,4006.91,27.172256,55.555589,3317,3309,2212,Deviated,Shuaiba,Thamama,26083.33,2955.06,Ensco-107,KCA Deutag,Appraisal,Water Injector,27.16834,55.546389,27.160444,55.56974
W-1028,WB-1028,Mauddud,Offshore-North,PLAT-17,24,Mauddud-24,49.4,5.8,GL,52.0,MSL,Suspended,Completed,Shut-in,2028-03-05,2019-11-03,PDO Oman,Block 27/5,EPSG:32641,5282.67,98432.2,27.067296,53.133875,5668,4055,4003,Vertical,Arab-C,Yamama,4126.27,98339.7,Noble-4,KCA Deutag,Exploration,Gas Producer,27.070384,53.127892,27.07203,53.14598
W-1029,WB-1029,Charlie,Offshore-North,FPSO-78,10,Charlie-10,15.1,-3.1,GL,3.1,MSL,Completed,Completed,Suspended,2003-05-21,2003-04-02,Saudi Aramco,Block 8/25,EPSG:32641,72608.49,38348.11,23.914603,53.371833,5155,4767,3685,Vertical,Arab-D,Yamama,74099.46,39341.49,Ensco-100,ADES,Appraisal,Gas Injector,23.914353,53.365553,23.899786,53.378289
W-1030,WB-1030,Falcon,Offshore-North,PAD-45,2,Falcon-02,10.0,4.1,GL,110.3,MSL,Completed,Drilling,Abandoned,2007-06-07,2005-07-11,Saudi Aramco,Block 86/30,EPSG:32639,12130.3,15222.82,26.973493,53.058257,5055,4872,4797,Vertical,Mauddud,Nahr Umr,11906.97,13769.27,Ensco-107,Shelf Drilling,Appraisal,Water Injector,26.970819,53.053352,26.953576,53.051252
W-1031,WB-1031,Qamar,Offshore-South,PAD-18,25,Qamar-25,36.5,8.5,KB,102.1,MSL,Suspended,Completed,Producing,2025-06-15,2015-09-23,QatarEnergy,Block 80/6,EPSG:32641,30277.51,66670.89,22.222046,49.591937,3943,3319,2840,Horizontal,Nahr Umr,Thamama,29822.2,65989.64,GulfDrill-7,Borr Drilling,Exploration,Oil Producer,22.224955,49.588036,22.239307,49.59259
W-1032,WB-1032,Mishrif,Onshore,FPSO-92,29,Mishrif-29,47.8,-1.5,KB,0.0,,Producing,Drilling,Shut-in,2026-06-23,2019-03-09,TotalEnergies,Block 88/14,EPSG:32639,53247.09,28428.83,25.577619,51.346671,4474,3431,3262,Deviated,Shuaiba,Arab-C,53877.72,26936.19,Noble-1,Shelf Drilling,Exploration,Gas Producer,25.586569,51.343872,25.579815,51.344464
W-1033,WB-1033,Eagle,Offshore-West,FPSO-95,27,Eagle-27,53.1,10.6,KB,47.8,MSL,Abandoned,Planned,Drilling,2021-01-28,2010-04-23,BP,Block 85/5,EPSG:32641,56441.66,58577.83,23.380053,54.007518,5501,4706,4398,Deviated,Shuaiba,Yamama,56033.36,58324.96,Shelf-3,Valaris,Exploration,Gas Producer,23.370878,54.005929,23.397131,54.001073
W-1034,WB-1034,Khuff,Offshore-South,FPSO-74,35,Khuff-35,45.5,10.0,KB,116.5,MSL,Suspended,Completed,Suspended,2018-12-06,2015-04-15,Shell,Block 16/32,EPSG:32641,60058.32,58676.79,22.723401,48.810983,1410,1105,943,Horizontal,Nahr Umr,Nahr Umr,61058.14,59361.74,Ensco-100,Valaris,Appraisal,Water Injector,22.731778,48.80296,22.716754,48.824908
W-1035,WB-1035,Hail,Onshore,JKT-34,17,Hail-17,19.7,-1.9,GL,0.0,,Drilling,Drilling,Completed,2034-12-22,2025-10-30,Saudi Aramco,Block 24/29,EPSG:32641,16625.53,44572.98,22.461719,50.222822,4477,3644,3931,Horizontal,Nahr Umr,Khuff,16488.34,45469.3,Noble-6,Borr Drilling,Exploration,Gas Injector,22.463901,50.213669,22.45483,50.222162
W-1036,WB-1036,Charlie,Offshore-North,PLAT-43,16,Charlie-16,43.0,-4.7,GL,56.1,MSL,Testing,Completed,Abandoned,2015-03-06,2005-01-07,ENI,Block 64/8,EPSG:32639,37973.74,83611.86,26.177733,50.210553,3844,3589,3070,Deviated,Mauddud,Arab-C,38632.42,84947.43,Shelf-4,Borr Drilling,Development,Gas Producer,26.183879,50.214032,26.173759,50.223862
W-1037,WB-1037,Eagle,Offshore-North,PLAT-87,7,Eagle-07,59.2,2.3,KB,11.1,MSL,Drilling,Drilling,Abandoned,2004-07-23,1995-08-11,ADNOC,Block 71/13,EPSG:32639,61719.42,26496.71,24.03925,51.456151,6309,5468,5194,Vertical,Khuff,Mishrif,60541.78,26822.22,Shelf-3,ADES,Development,Gas Injector,24.036927,51.456898,24.047492,51.44036
W-1038,WB-1038,Pearl,Offshore-West,PAD-45,44,Pearl-44,52.4,11.0,KB,8.9,MSL,Drilling,Completed,Drilling,2019-03-17,2011-05-19,BP,Block 86/33,EPSG:32640,96981.89,44863.26,26.348601,55.84295,5329,4946,4123,Vertical,Shuaiba,Yamama,98020.25,44127.14,Ensco-105,Noble,Exploration,Gas Producer,26.348038,55.841833,26.351233,55.828591
W-1039,WB-1039,Alpha,Offshore-South,JKT-31,25,Alpha-25,38.4,6.2,GL,104.5,MSL,Testing,Completed,Testing,2007-10-09,2006-10-19,Chevron,Block 42/8,EPSG:32640,72763.11,53769.21,22.392138,48.54002,4483,3507,4137,Vertical,Mauddud,Arab-C,73470.26,55041.65,Noble-7,Nabors,Development,Appraisal,22.399515,48.542709,22.409152,48.559113
W-1040,WB-1040,Charlie,Onshore,FPSO-83,37,Charlie-37,18.2,-5.0,KB,0.0,,Drilling,Completed,Completed,2034-09-29,2025-12-14,BP,Block 85/2,EPSG:32639,92260.38,66362.47,23.891742,52.149608,4680,3741,4072,Deviated,Shuaiba,Nahr Umr,91395.53,67188.42,Ensco-101,KCA Deutag,Development,Appraisal,23.890039,52.156162,23.87276,52.153119
W-1041,WB-1041,Ghazal,Onshore,FPSO-1,37,Ghazal-37,56.9,11.3,DF,0.0,,Drilling,Planned,Shut-in,2003-09-25,1998-05-29,Chevron,Block 64/6,EPSG:32641,76221.21,78397.19,25.236948,49.434917,4272,3684,4004,Vertical,Arab-C,Thamama,75157.07,78620.48,Noble-2,KCA Deutag,Exploration,Gas Producer,25.237641,49.433471,25.245276,49.435308
W-1042,WB-1042,Delta,Offshore-North,FPSO-16,44,Delta-44,27.5,5.6,GL,71.8,MSL,Abandoned,Drilling,Abandoned,2012-04-11,2001-06-16,QatarEnergy,Block 7/8,EPSG:32641,59171.7,39480.73,26.744339,55.765412,5010,3567,4188,Horizontal,Arab-D,Arab-D,58620.58,40067.65,Noble-4,ADES,Appraisal,Oil Producer,26.734743,55.768234,26.737552,55.766338
W-1043,WB-1043,Eagle,Offshore-North,PLAT-16,40,Eagle-40,16.1,2.9,GL,79.4,MSL,Drilling,Drilling,Shut-in,2003-11-21,2003-06-24,BP,Block 85/34,EPSG:32640,19202.34,64604.69,23.912515,48.906428,3099,2608,2930,Vertical,Shuaiba,Shuaiba,20630.55,65877.64,Noble-2,Shelf Drilling,Development,Gas Producer,23.905687,48.915499,23.899724,48.895039
W-1044,WB-1044,Mauddud,Offshore-East,JKT-27,35,Mauddud-35,11.1,9.0,KB,77.1,MSL,Drilling,Planned,Abandoned,2009-04-25,2001-11-09,PDO Oman,Block 67/7,EPSG:32639,66668.57,15061.1,25.755348,51.228808,2537,2125,1740,Deviated,Arab-C,Arab-D,65939.06,15698.28,Noble-3,Shelf Drilling,Exploration,Appraisal,25.758182,51.2356,25.755764,51.237556
W-1045,WB-1045,Mishrif,Offshore-West,FPSO-44,1,Mishrif-01,59.7,-0.9,GL,93.8,MSL,Shut-in,Drilling,Shut-in,2014-11-09,2007-05-07,Chevron,Block 37/25,EPSG:32639,62337.96,93264.81,27.315866,53.90308,3241,2868,2106,Vertical,Shuaiba,Mauddud,62206.34,92869.93,Ensco-104,KCA Deutag,Appraisal,Oil Producer,27.320206,53.9016,27.316069,53.886471
W-1046,WB-1046,Alpha,Offshore-North,JKT-17,45,Alpha-45,37.5,19.4,GL,37.5,MSL,Producing,Planned,Testing,2021-12-30,2016-05-17,Kuwait Oil Company,Block 59/8,EPSG:32639,60246.92,38305.88,25.695179,53.636435,5240,4625,4129,Deviated,Shuaiba,Thamama,58836.98,38944.96,Ensco-104,Borr Drilling,Appraisal,Appraisal,25.696831,53.639329,25.680659,53.639368
W-1047,WB-1047,Lulu,Offshore-East,JKT-98,9,Lulu-09,17.6,6.6,KB,35.4,MSL,Producing,Planned,Suspended,2019-05-04,2009-10-17,QatarEnergy,Block 4/10,EPSG:32640,48978.59,72952.14,23.397757,51.381829,1341,1202,906,Vertical,Thamama,Arab-D,48670.27,71572.97,Ensco-104,Borr Drilling,Exploration,Gas Injector,23.390623,51.37537,23.385833,51.38466
W-1048,WB-1048,Hail,Offshore-West,PAD-36,4,Hail-04,22.6,13.0,KB,33.6,MSL,Abandoned,Completed,Producing,2008-11-05,2002-01-28,Saudi Aramco,Block 56/28,EPSG:32641,52865.66,2034.11,22.146405,50.772193,4315,3397,3131,Vertical,Thamama,Shuaiba,53079.62,1693.36,Noble-5,Valaris,Appraisal,Appraisal,22.145313,50.773403,22.142732,50.788761
W-1049,WB-1049,Delta,Offshore-South,JKT-34,11,Delta-11,17.1,3.7,GL,111.5,MSL,Shut-in,Completed,Producing,2030-10-09,2023-08-20,PDO Oman,Block 5/16,EPSG:32639,33444.25,20518.71,27.220593,51.180899,2154,2087,2104,Vertical,Khuff,Mauddud,34803.62,20237.68,Ensco-105,ADES,Development,Gas Injector,27.217695,51.190526,27.216945,51.181946
W-1050,WB-1050,Lulu,Offshore-East,JKT-80,5,Lulu-05,29.2,10.8,DF,93.5,MSL,Testing,Completed,Drilling,2024-10-20,2019-10-14,BP,Block 48/19,EPSG:32640,51931.27,48708.25,22.127616,50.11421,5410,4267,5235,Vertical,Shuaiba,Mishrif,51981.48,47708.76,Shelf-1,Nabors,Exploration,Gas Producer,22.127529,50.114576,22.120318,50.099693
W-1051,WB-1051,Iris,Offshore-East,PAD-1,8,Iris-08,59.2,-1.9,KB,108.1,MSL,Producing,Planned,Testing,2028-12-16,2022-09-06,ENI,Block 16/3,EPSG:32639,19755.59,87825.25,27.24821,49.642664,6078,4334,5424,Vertical,Thamama,Yamama,20712.91,86394.51,Ensco-100,Noble,Appraisal,Gas Injector,27.255617,49.651217,27.234152,49.645574
W-1052,WB-1052,Iris,Onshore,PAD-21,28,Iris-28,12.3,15.9,GL,0.0,,Completed,Completed,Producing,1998-05-01,1997-10-19,Saudi Aramco,Block 94/24,EPSG:32640,80517.44,52725.51,25.173623,51.864318,1960,1441,1332,Vertical,Arab-C,Khuff,80658.82,51625.65,Noble-4,Shelf Drilling,Development,Oil Producer,25.17914,51.862465,25.153798,51.847971
W-1053,WB-1053,Nour,Onshore,FPSO-66,3,Nour-03,27.7,12.1,DF,0.0,,Producing,Planned,Shut-in,2024-04-26,2019-03-09,TotalEnergies,Block 92/15,EPSG:32640,18577.7,92987.05,27.634406,50.14827,4724,3604,3627,Vertical,Khuff,Mishrif,17200.06,93450.91,Ensco-104,Borr Drilling,Appraisal,Gas Injector,27.626086,50.158247,27.653215,50.136422
W-1054,WB-1054,Jade,Offshore-North,PAD-23,8,Jade-08,49.1,11.1,GL,39.2,MSL,Completed,Planned,Producing,2027-09-23,2025-06-20,Shell,Block 24/23,EPSG:32641,8496.63,48379.69,26.792699,50.299693,3816,3494,3170,Horizontal,Mauddud,Nahr Umr,7941.65,49286.56,Ensco-106,KCA Deutag,Appraisal,Appraisal,26.800505,50.301277,26.810439,50.280937
W-1055,WB-1055,Iris,Offshore-East,PLAT-27,8,Iris-08,46.1,3.4,GL,8.0,MSL,Drilling,Drilling,Shut-in,2011-02-28,2011-01-17,Kuwait Oil Company,Block 78/26,EPSG:32639,43624.6,49044.91,27.987605,53.254049,1605,1405,1478,Deviated,Mishrif,Thamama,43851.25,50509.52,Ensco-105,ADES,Exploration,Oil Producer,27.98704,53.244894,27.986951,53.254581
W-1056,WB-1056,Lulu,Offshore-West,PLAT-68,16,Lulu-16,29.5,-0.0,KB,70.5,MSL,Producing,Drilling,Producing,2017-07-05,2009-08-11,ADNOC,Block 35/26,EPSG:32640,65830.74,11974.68,24.104271,55.748299,1982,1878,1349,Deviated,Arab-D,Mishrif,67182.52,11513.77,Ensco-103,KCA Deutag,Development,Oil Producer,24.109148,55.750034,24.124073,55.73168
W-1057,WB-1057,Charlie,Onshore,PLAT-58,38,Charlie-38,36.0,6.1,DF,0.0,,Suspended,Drilling,Producing,2031-06-15,2023-12-04,ADNOC,Block 3/17,EPSG:32641,43771.68,80265.62,26.60313,52.829098,4546,3360,3307,Vertical,Yamama,Yamama,44849.07,80563.76,Noble-3,Nabors,Development,Appraisal,26.595931,52.824589,26.610076,52.827874
W-1058,WB-1058,Iris,Offshore-West,PLAT-41,16,Iris-16,40.9,-4.6,GL,76.2,MSL,Testing,Planned,Suspended,2007-12-16,1999-12-20,QatarEnergy,Block 6/17,EPSG:32641,27675.41,24696.54,24.411585,48.615836,5895,5653,4710,Horizontal,Yamama,Khuff,26860.48,26007.97,Shelf-4,Shelf Drilling,Development,Appraisal,24.414999,48.606486,24.394339,48.633154
W-1059,WB-1059,Oryx,Offshore-East,PAD-82,15,Oryx-15,34.9,2.5,GL,119.6,MSL,Completed,Planned,Abandoned,2011-11-08,2011-01-26,TotalEnergies,Block 88/8,EPSG:32640,55817.12,89961.25,24.879254,48.604669,6244,5147,5878,Deviated,Yamama,Mishrif,54977.45,88962.38,Noble-4,ADES,Appraisal,Oil Producer,24.873981,48.611086,24.863963,48.613459
W-1060,WB-1060,Eagle,Offshore-North,PAD-37,4,Eagle-04,32.4,16.7,DF,15.7,MSL,Shut-in,Completed,Suspended,2025-11-05,2020-05-30,Kuwait Oil Company,Block 23/21,EPSG:32640,34700.23,91082.42,25.765033,55.611386,2406,2223,1698,Vertical,Shuaiba,Yamama,33803.75,91735.36,GulfDrill-7,Borr Drilling,Development,Water Injector,25.763801,55.606901,25.781677,55.594482
W-1061,WB-1061,Rimal,Offshore-West,PLAT-79,29,Rimal-29,22.3,5.8,KB,39.8,MSL,Suspended,Completed,Testing,1998-04-10,1997-06-20,QatarEnergy,Block 56/9,EPSG:32639,93286.77,94331.01,27.242063,50.378326,4137,3290,3752,Vertical,Nahr Umr,Khuff,94554.27,95095.95,Shelf-2,ADES,Development,Gas Producer,27.2324,50.384257,27.247265,50.367294
W-1062,WB-1062,Delta,Onshore,PAD-8,11,Delta-11,14.0,-0.7,GL,0.0,,Drilling,Completed,Producing,2009-06-19,2001-12-13,PDO Oman,Block 13/35,EPSG:32639,92264.51,52023.05,27.904501,48.736536,5783,5036,4992,Vertical,Mauddud,Yamama,93322.51,50789.98,Shelf-5,Borr Drilling,Development,Gas Injector,27.897533,48.7323,27.918228,48.743482
